nr. sessions,total km,km Z3-4,km Z5-T1-T2,km sprinting,strength training,hours alternative,perceived exertion,perceived trainingSuccess,perceived recovery,nr. sessions.1,total km.1,km Z3-4.1,km Z5-T1-T2.1,km sprinting.1,strength training.1,hours alternative.1,perceived exertion.1,perceived trainingSuccess.1,perceived recovery.1,nr. sessions.2,total km.2,km Z3-4.2,km Z5-T1-T2.2,km sprinting.2,strength training.2,hours alternative.2,perceived exertion.2,perceived trainingSuccess.2,perceived recovery.2,nr. sessions.3,total km.3,km Z3-4.3,km Z5-T1-T2.3,km sprinting.3,strength training.3,hours alternative.3,perceived exertion.3,perceived trainingSuccess.3,perceived recovery.3,nr. sessions.4,total km.4,km Z3-4.4,km Z5-T1-T2.4,km sprinting.4,strength training.4,hours alternative.4,perceived exertion.4,perceived trainingSuccess.4,perceived recovery.4,nr. sessions.5,total km.5,km Z3-4.5,km Z5-T1-T2.5,km sprinting.5,strength training.5,hours alternative.5,perceived exertion.5,perceived trainingSuccess.5,perceived recovery.5,nr. sessions.6,total km.6,km Z3-4.6,km Z5-T1-T2.6,km sprinting.6,strength training.6,hours alternative.6,perceived exertion.6,perceived trainingSuccess.6,perceived recovery.6,Athlete ID,injury,Date
1,6,0,0,0,0,0,0.12,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11,3,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10.5,0,0,0,0,0,0.15,0,0.14,1,10.6,0,0,0,0,0,0.15,0,0.15,1,10.4,6.4,0,0,0,0,0.15,0,0.15,37,0,492
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11,3,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10.5,0,0,0,0,0,0.15,0,0.14,1,10.6,0,0,0,0,0,0.15,0,0.15,1,10.4,6.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,493
2,11,3,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10.5,0,0,0,0,0,0.15,0,0.14,1,10.6,0,0,0,0,0,0.15,0,0.15,1,10.4,6.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,5.4,0,0,0,0,0.16,0,0.15,37,0,494
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10.5,0,0,0,0,0,0.15,0,0.14,1,10.6,0,0,0,0,0,0.15,0,0.15,1,10.4,6.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,5.4,0,0,0,0,0.16,0,0.15,1,9.3,0,0,0,0,0,0.11,0,0.15,37,0,495
1,10.5,0,0,0,0,0,0.15,0,0.14,1,10.6,0,0,0,0,0,0.15,0,0.15,1,10.4,6.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,5.4,0,0,0,0,0.16,0,0.15,1,9.3,0,0,0,0,0,0.11,0,0.15,1,10.2,5.1,0,0,0,0,0.15,0,0.15,37,0,496
1,10.6,0,0,0,0,0,0.15,0,0.15,1,10.4,6.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,5.4,0,0,0,0,0.16,0,0.15,1,9.3,0,0,0,0,0,0.11,0,0.15,1,10.2,5.1,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,497
1,10.4,6.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,5.4,0,0,0,0,0.16,0,0.15,1,9.3,0,0,0,0,0,0.11,0,0.15,1,10.2,5.1,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.2,2.2,0,0,0,0,0.18,0,0.15,37,0,498
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,5.4,0,0,0,0,0.16,0,0.15,1,9.3,0,0,0,0,0,0.11,0,0.15,1,10.2,5.1,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.2,2.2,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,499
1,9.4,5.4,0,0,0,0,0.16,0,0.15,1,9.3,0,0,0,0,0,0.11,0,0.15,1,10.2,5.1,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.2,2.2,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.11,0,0.14,37,0,500
1,9.3,0,0,0,0,0,0.11,0,0.15,1,10.2,5.1,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.2,2.2,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.11,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,501
1,10.2,5.1,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.2,2.2,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.11,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,502
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.2,2.2,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.11,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7,0,0,0,0,0,0.15,0,0.15,37,0,503
1,7.2,2.2,0,0,0,0,0.18,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.11,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7,0,0,0,0,0,0.15,0,0.15,1,9,5,0,0,0,0,0.17,0,0.14,37,0,504
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.11,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7,0,0,0,0,0,0.15,0,0.15,1,9,5,0,0,0,0,0.17,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,505
1,6,0,0,0,0,0,0.11,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7,0,0,0,0,0,0.15,0,0.15,1,9,5,0,0,0,0,0.17,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,2.4,0,0,0,0,0.17,0,0.15,37,0,506
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7,0,0,0,0,0,0.15,0,0.15,1,9,5,0,0,0,0,0.17,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,2.4,0,0,0,0,0.17,0,0.15,1,6.9,0,0,0,0,0,0.15,0,0.15,37,0,507
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7,0,0,0,0,0,0.15,0,0.15,1,9,5,0,0,0,0,0.17,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,2.4,0,0,0,0,0.17,0,0.15,1,6.9,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,508
1,7,0,0,0,0,0,0.15,0,0.15,1,9,5,0,0,0,0,0.17,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,2.4,0,0,0,0,0.17,0,0.15,1,6.9,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,0,0.8,0,0,0,0.18,0,0.15,37,0,509
1,9,5,0,0,0,0,0.17,0,0.14,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,2.4,0,0,0,0,0.17,0,0.15,1,6.9,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,0,0.8,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.15,0,0.14,37,0,510
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,9.4,2.4,0,0,0,0,0.17,0,0.15,1,6.9,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,0,0.8,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.15,0,0.14,1,10.4,0,0,0,0,0,0.15,0,0.15,37,0,511
1,9.4,2.4,0,0,0,0,0.17,0,0.15,1,6.9,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,0,0.8,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.15,0,0.14,1,10.4,0,0,0,0,0,0.15,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,37,0,512
1,6.9,0,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,0,0.8,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.15,0,0.14,1,10.4,0,0,0,0,0,0.15,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,8.6,3.6,0,0,0,0,0.17,0,0.15,37,0,513
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,0,0.8,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.15,0,0.14,1,10.4,0,0,0,0,0,0.15,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,8.6,3.6,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,514
1,5.8,0,0.8,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.15,0,0.14,1,10.4,0,0,0,0,0,0.15,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,8.6,3.6,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,11,0,0,0,0,0,0.16,0,0.15,37,0,515
1,6,0,0,0,0,0,0.15,0,0.14,1,10.4,0,0,0,0,0,0.15,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,8.6,3.6,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,11,0,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,516
1,10.4,0,0,0,0,0,0.15,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,8.6,3.6,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,11,0,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,5,0,0,0,0,0.16,0,0.16,37,0,517
1,10,0,0,0,0,0,0.15,0,0.15,1,8.6,3.6,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,11,0,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,5,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,518
1,8.6,3.6,0,0,0,0,0.17,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,11,0,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,5,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,0,0,0,0,0,0.14,0,0.15,37,0,519
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,11,0,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,5,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,0,0,0,0,0,0.14,0,0.15,1,10,6,0,0,0,0,0.16,0,0.15,37,0,520
1,11,0,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,5,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,0,0,0,0,0,0.14,0,0.15,1,10,6,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,521
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,5,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,0,0,0,0,0,0.14,0,0.15,1,10,6,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.4,2.4,0,0,0,0,0.16,0,0.15,37,0,522
1,10,5,0,0,0,0,0.16,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,0,0,0,0,0,0.14,0,0.15,1,10,6,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.4,2.4,0,0,0,0,0.16,0,0.15,1,11.4,0,0,0,0,0,0.14,0,0.15,37,0,523
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,10,0,0,0,0,0,0.14,0,0.15,1,10,6,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.4,2.4,0,0,0,0,0.16,0,0.15,1,11.4,0,0,0,0,0,0.14,0,0.15,1,14.5,6.3,0,0,0,0,0.16,0,0.15,37,0,524
1,10,0,0,0,0,0,0.14,0,0.15,1,10,6,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.4,2.4,0,0,0,0,0.16,0,0.15,1,11.4,0,0,0,0,0,0.14,0,0.15,1,14.5,6.3,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,525
1,10,6,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.4,2.4,0,0,0,0,0.16,0,0.15,1,11.4,0,0,0,0,0,0.14,0,0.15,1,14.5,6.3,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,37,0,526
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,7.4,2.4,0,0,0,0,0.16,0,0.15,1,11.4,0,0,0,0,0,0.14,0,0.15,1,14.5,6.3,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,7.4,2.4,0,0,0,0,0.15,0,0.15,37,0,527
1,7.4,2.4,0,0,0,0,0.16,0,0.15,1,11.4,0,0,0,0,0,0.14,0,0.15,1,14.5,6.3,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,7.4,2.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,528
1,11.4,0,0,0,0,0,0.14,0,0.15,1,14.5,6.3,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,7.4,2.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,37,0,529
1,14.5,6.3,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,7.4,2.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,8,3,0,0,0,0,0.18,0,0.15,37,0,530
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,7.4,2.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,8,3,0,0,0,0,0.18,0,0.15,1,5.5,0,0,0,0,0,0.15,0,0.13,37,0,531
1,6,0,0,0,0,0,0.13,0,0.15,1,7.4,2.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,8,3,0,0,0,0,0.18,0,0.15,1,5.5,0,0,0,0,0,0.15,0,0.13,1,10.6,0,0,0,0,0,0.14,0,0.15,37,0,532
1,7.4,2.4,0,0,0,0,0.15,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,8,3,0,0,0,0,0.18,0,0.15,1,5.5,0,0,0,0,0,0.15,0,0.13,1,10.6,0,0,0,0,0,0.14,0,0.15,1,6,0,0,0,0,0,0.13,0,0.16,37,0,533
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,6,0,0,0,0,0,0.13,0,0.15,1,8,3,0,0,0,0,0.18,0,0.15,1,5.5,0,0,0,0,0,0.15,0,0.13,1,10.6,0,0,0,0,0,0.14,0,0.15,1,6,0,0,0,0,0,0.13,0,0.16,1,7,3,0,0,0,0,0.17,0,0.16,37,0,534
1,6,0,0,0,0,0,0.13,0,0.15,1,8,3,0,0,0,0,0.18,0,0.15,1,5.5,0,0,0,0,0,0.15,0,0.13,1,10.6,0,0,0,0,0,0.14,0,0.15,1,6,0,0,0,0,0,0.13,0,0.16,1,7,3,0,0,0,0,0.17,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,535
1,8,3,0,0,0,0,0.18,0,0.15,1,5.5,0,0,0,0,0,0.15,0,0.13,1,10.6,0,0,0,0,0,0.14,0,0.15,1,6,0,0,0,0,0,0.13,0,0.16,1,7,3,0,0,0,0,0.17,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,536
1,5.5,0,0,0,0,0,0.15,0,0.13,1,10.6,0,0,0,0,0,0.14,0,0.15,1,6,0,0,0,0,0,0.13,0,0.16,1,7,3,0,0,0,0,0.17,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11.5,0,1.5,0,0,0,0.18,0,0.15,37,0,537
1,10.6,0,0,0,0,0,0.14,0,0.15,1,6,0,0,0,0,0,0.13,0,0.16,1,7,3,0,0,0,0,0.17,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11.5,0,1.5,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.13,0,0.15,37,0,538
1,6,0,0,0,0,0,0.13,0,0.16,1,7,3,0,0,0,0,0.17,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11.5,0,1.5,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.13,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.15,37,0,539
1,7,3,0,0,0,0,0.17,0,0.16,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11.5,0,1.5,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.13,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.13,37,0,540
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11.5,0,1.5,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.13,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.13,1,7.5,4.5,0,0,0,0,0.16,0,0.15,37,0,541
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,2,11.5,0,1.5,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.13,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.13,1,7.5,4.5,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,542
2,11.5,0,1.5,0,0,0,0.18,0,0.15,1,6,0,0,0,0,0,0.13,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.13,1,7.5,4.5,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,2.8,0,0,0,0,0.17,0,0.15,37,0,543
1,6,0,0,0,0,0,0.13,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.13,1,7.5,4.5,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,2.8,0,0,0,0,0.17,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,37,0,544
1,6.2,0,0,0,0,0,0.11,0,0.15,1,6.2,0,0,0,0,0,0.11,0,0.13,1,7.5,4.5,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,2.8,0,0,0,0,0.17,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,12.6,4.2,0,0,0,0,0.16,0,0.15,37,0,545
1,6.2,0,0,0,0,0,0.11,0,0.13,1,7.5,4.5,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,2.8,0,0,0,0,0.17,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,12.6,4.2,0,0,0,0,0.16,0,0.15,1,9,0,0,0,0,0,0.13,0,0.13,37,0,546
1,7.5,4.5,0,0,0,0,0.16,0,0.15,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,2.8,0,0,0,0,0.17,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,12.6,4.2,0,0,0,0,0.16,0,0.15,1,9,0,0,0,0,0,0.13,0,0.13,1,10,0,0,0,0,0,0.13,0,0.13,37,0,547
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,5.8,2.8,0,0,0,0,0.17,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,12.6,4.2,0,0,0,0,0.16,0,0.15,1,9,0,0,0,0,0,0.13,0,0.13,1,10,0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,548
1,5.8,2.8,0,0,0,0,0.17,0,0.15,1,10,0,0,0,0,0,0.15,0,0.15,1,12.6,4.2,0,0,0,0,0.16,0,0.15,1,9,0,0,0,0,0,0.13,0,0.13,1,10,0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,549
1,10,0,0,0,0,0,0.15,0,0.15,1,12.6,4.2,0,0,0,0,0.16,0,0.15,1,9,0,0,0,0,0,0.13,0,0.13,1,10,0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,550
1,12.6,4.2,0,0,0,0,0.16,0,0.15,1,9,0,0,0,0,0,0.13,0,0.13,1,10,0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,551
1,9,0,0,0,0,0,0.13,0,0.13,1,10,0,0,0,0,0,0.13,0,0.13,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,552
1,13,0,0,0,0,0,0.51,0.51,0.67,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.3,0.62,0.49,1,13,0,0,0,0,0,0.35,0.69,0.29,37,0,680
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.3,0.62,0.49,1,13,0,0,0,0,0,0.35,0.69,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,681
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.3,0.62,0.49,1,13,0,0,0,0,0,0.35,0.69,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0,0,0,37,0,682
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.3,0.62,0.49,1,13,0,0,0,0,0,0.35,0.69,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,683
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0.3,0.62,0.49,1,13,0,0,0,0,0,0.35,0.69,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0,0,0,37,0,684
1,13,0,0,0,0,0,0.3,0.62,0.49,1,13,0,0,0,0,0,0.35,0.69,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0,0,0,1,16,8,0,0,0,0,0,0,0,37,0,685
1,13,0,0,0,0,0,0.35,0.69,0.29,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0,0,0,1,16,8,0,0,0,0,0,0,0,1,11,7,0,0,0,0,0.62,0.64,0.24,37,0,686
0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,1,13,0,0,0,0,0,0,0,0,1,16,8,0,0,0,0,0,0,0,1,11,7,0,0,0,0,0.62,0.64,0.24,0,0,0,0,0,0,0,-0.01,-0.01,-0.01,37,0,687
